ImageId,Label
14957,1
14958,2
14959,8
14960,9
14961,0
14962,6
14963,8
14964,3
14965,8
14966,8
14967,8
14968,1
14969,6
14970,9
14971,1
14972,9
14973,1
14974,6
14975,0
14976,9
14977,4
14978,6
14979,9
14980,6
14981,8
14982,9
14983,0
14984,8
14985,8
14986,8
14987,6
14988,2
14989,9
14990,0
14991,8
14992,1
14993,2
14994,9
14995,9
14996,4
14997,9
14998,0
14999,8
15000,8
15001,0
15002,6
15003,9
15004,6
15005,9
15006,3
15007,8
15008,9
15009,6
15010,8
15011,9
15012,9
15013,0
15014,8
15015,9
15016,3
15017,8
15018,1
15019,9
15020,6
15021,9
15022,8
15023,0
15024,6
15025,9
15026,0
15027,9
15028,9
15029,9
15030,8
15031,6
15032,8
15033,8
15034,8
15035,8
15036,9
15037,0
15038,1
15039,4
15040,3
15041,9
15042,8
15043,7
15044,4
15045,9
15046,9
15047,0
15048,9
15049,2
15050,0
15051,8
15052,6
15053,1
15054,0
15055,8
15056,0
15057,8
15058,6
15059,2
15060,6
15061,1
15062,3
15063,6
15064,8
15065,1
15066,8
15067,6
15068,9
15069,6
15070,6
15071,9
15072,3
15073,8
15074,6
15075,3
15076,9
15077,9
15078,8
15079,6
15080,9
15081,6
15082,9
15083,7
15084,8
15085,1
15086,9
15087,8
15088,1
15089,8
15090,9
15091,3
15092,2
15093,6
15094,8
15095,8
15096,5
15097,1
15098,9
15099,8
15100,9
15101,6
15102,6
15103,9
15104,0
15105,8
15106,8
15107,0
15108,8
15109,8
15110,8
15111,6
15112,0
15113,0
15114,6
15115,1
15116,1
15117,9
15118,0
15119,9
15120,1
15121,1
15122,7
15123,3
15124,9
15125,9
15126,1
15127,0
15128,8
15129,7
15130,9
15131,3
15132,1
15133,8
15134,6
15135,3
15136,2
15137,9
15138,9
15139,0
15140,1
15141,9
15142,6
15143,7
15144,6
15145,6
15146,2
15147,6
15148,9
15149,1
15150,9
15151,9
15152,1
15153,6
15154,6
15155,9
15156,8
15157,9
15158,8
15159,8
15160,9
15161,9
15162,9
15163,8
15164,8
15165,6
15166,9
15167,0
15168,6
15169,9
15170,8
15171,1
15172,9
15173,8
15174,8
15175,3
15176,8
15177,9
15178,9
15179,8
15180,9
15181,1
15182,9
15183,9
15184,6
15185,8
15186,8
15187,6
15188,1
15189,1
15190,8
15191,0
15192,8
15193,9
15194,6
15195,9
15196,1
15197,6
15198,1
15199,8
15200,1
15201,5
15202,0
15203,6
15204,0
15205,8
15206,9
15207,3
15208,6
15209,6
15210,9
15211,9
15212,2
15213,0
15214,9
15215,9
15216,0
15217,1
15218,9
15219,6
15220,0
15221,6
15222,0
15223,1
15224,8
15225,9
15226,1
15227,9
15228,8
15229,8
15230,8
15231,0
15232,6
15233,8
15234,9
15235,6
15236,9
15237,2
15238,0
15239,7
15240,1
15241,6
15242,3
15243,1
15244,6
15245,9
15246,8
15247,8
15248,7
15249,3
15250,5
15251,0
15252,9
15253,9
15254,4
15255,6
15256,2
15257,9
15258,8
15259,9
15260,6
15261,8
15262,6
15263,2
15264,2
15265,1
15266,1
15267,8
15268,6
15269,9
15270,9
15271,8
15272,3
15273,9
15274,9
15275,6
15276,3
15277,1
15278,8
15279,3
15280,8
15281,0
15282,7
15283,8
15284,6
15285,5
15286,6
15287,0
15288,9
15289,9
15290,9
15291,6
15292,1
15293,3
15294,1
15295,1
15296,1
15297,8
15298,0
15299,9
15300,7
15301,0
15302,4
15303,4
15304,9
15305,1
15306,9
15307,6
15308,8
15309,1
15310,8
15311,8
15312,1
15313,9
15314,1
15315,0
15316,6
15317,6
15318,0
15319,1
15320,6
15321,1
15322,9
15323,1
15324,7
15325,0
15326,3
15327,9
15328,9
15329,9
15330,2
15331,0
15332,8
15333,8
15334,0
15335,1
15336,1
15337,1
15338,7
15339,9
15340,1
15341,8
15342,2
15343,9
15344,6
15345,9
15346,6
15347,8
15348,9
15349,1
15350,3
15351,8
15352,6
15353,7
15354,6
15355,1
15356,9
15357,8
15358,9
15359,8
15360,6
15361,9
15362,8
15363,1
15364,6
15365,8
15366,1
15367,5
15368,8
15369,9
15370,9
15371,9
15372,8
15373,6
15374,6
15375,1
15376,9
15377,8
15378,9
15379,4
15380,1
15381,3
15382,2
15383,9
15384,6
15385,6
15386,8
15387,9
15388,8
15389,3
15390,2
15391,9
15392,1
15393,3
15394,0
15395,6
15396,8
15397,6
15398,9
15399,9
15400,9
15401,3
15402,3
15403,9
15404,2
15405,1
15406,6
15407,8
15408,4
15409,0
15410,3
15411,4
15412,8
15413,6
15414,8
15415,6
15416,9
15417,3
15418,1
15419,9
15420,9
15421,8
15422,9
15423,9
15424,1
15425,0
15426,8
15427,1
15428,3
15429,8
15430,5
15431,9
15432,8
15433,8
15434,9
15435,1
15436,8
15437,7
15438,6
15439,9
15440,9
15441,9
15442,0
15443,9
15444,6
15445,9
15446,0
15447,9
15448,8
15449,9
15450,0
15451,3
15452,3
15453,0
15454,6
15455,8
15456,9
15457,0
15458,8
15459,9
15460,9
15461,6
15462,7
15463,3
15464,9
15465,7
15466,9
15467,8
15468,9
15469,8
15470,9
15471,6
15472,0
15473,8
15474,1
15475,8
15476,9
15477,9
15478,9
15479,0
15480,8
15481,0
15482,0
15483,4
15484,8
15485,6
15486,0
15487,6
15488,3
15489,8
15490,9
15491,1
15492,9
15493,8
15494,8
15495,4
15496,0
15497,9
15498,6
15499,8
15500,3
15501,1
15502,0
15503,2
15504,9
15505,6
15506,8
15507,3
15508,3
15509,7
15510,4
15511,3
15512,6
15513,0
15514,8
15515,9
15516,1
15517,9
15518,8
15519,1
15520,2
15521,8
15522,9
15523,0
15524,1
15525,8
15526,8
15527,9
15528,1
15529,9
15530,9
15531,0
15532,1
15533,5
15534,6
15535,8
15536,9
15537,8
15538,1
15539,9
15540,6
15541,9
15542,9
15543,2
15544,8
15545,3
15546,1
15547,9
15548,8
15549,9
15550,6
15551,6
15552,9
15553,8
15554,8
15555,6
15556,0
15557,9
15558,2
15559,9
15560,8
15561,0
15562,6
15563,3
15564,9
15565,8
15566,8
15567,1
15568,6
15569,3
15570,4
15571,9
15572,2
15573,6
15574,9
15575,6
15576,9
15577,1
15578,9
15579,9
15580,4
15581,6
15582,9
15583,4
15584,6
15585,2
15586,6
15587,6
15588,2
15589,7
15590,7
15591,2
15592,7
15593,1
15594,1
15595,7
15596,9
15597,0
15598,6
15599,0
15600,8
15601,9
15602,9
15603,9
15604,6
15605,9
15606,1
15607,6
15608,6
15609,1
15610,6
15611,9
15612,9
15613,6
15614,8
15615,7
15616,8
15617,8
15618,9
15619,6
15620,1
15621,6
15622,6
15623,6
15624,8
15625,9
15626,9
15627,8
15628,3
15629,9
15630,9
15631,9
15632,5
15633,9
15634,8
15635,8
15636,6
15637,6
15638,1
15639,9
15640,9
15641,6
15642,6
15643,2
15644,9
15645,2
15646,6
15647,8
15648,9
15649,8
15650,8
15651,0
15652,9
15653,9
15654,9
15655,1
15656,6
15657,9
15658,8
15659,8
15660,0
15661,9
15662,6
15663,9
15664,6
15665,1
15666,3
15667,9
15668,8
15669,8
15670,3
15671,0
15672,6
15673,3
15674,0
15675,0
15676,7
15677,0
15678,0
15679,4
15680,1
15681,6
15682,3
15683,1
15684,1
15685,8
15686,8
15687,9
15688,0
15689,8
15690,3
15691,1
15692,3
15693,8
15694,6
15695,9
15696,9
15697,9
15698,9
15699,7
15700,9
15701,1
15702,8
15703,8
15704,9
15705,4
15706,8
15707,0
15708,8
15709,0
15710,8
15711,9
15712,9
15713,2
15714,0
15715,3
15716,6
15717,8
15718,8
15719,4
15720,6
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,8
15728,9
15729,1
15730,0
15731,8
15732,1
15733,7
15734,6
15735,1
15736,8
15737,2
15738,1
15739,1
15740,9
15741,9
15742,0
15743,8
15744,2
15745,9
15746,8
15747,1
15748,0
15749,8
15750,8
15751,9
15752,1
15753,8
15754,9
15755,8
15756,8
15757,0
15758,8
15759,6
15760,9
15761,0
15762,4
15763,9
15764,9
15765,1
15766,6
15767,8
15768,8
15769,1
15770,1
15771,9
15772,8
15773,8
15774,0
15775,8
15776,6
15777,6
15778,9
15779,8
15780,8
15781,1
15782,8
15783,6
15784,8
15785,6
15786,1
15787,6
15788,0
15789,3
15790,9
15791,6
15792,7
15793,8
15794,6
15795,9
15796,9
15797,8
15798,9
15799,6
15800,1
15801,3
15802,3
15803,9
15804,9
15805,8
15806,0
15807,1
15808,9
15809,1
15810,3
15811,0
15812,0
15813,6
15814,8
15815,4
15816,6
15817,9
15818,8
15819,3
15820,1
15821,9
15822,9
15823,8
15824,0
15825,1
15826,8
15827,0
15828,8
15829,0
15830,8
15831,9
15832,6
15833,9
15834,6
15835,1
15836,9
15837,2
15838,0
15839,2
15840,0
15841,9
15842,8
15843,9
15844,9
15845,5
15846,0
15847,6
15848,6
15849,9
15850,1
15851,9
15852,1
15853,8
15854,7
15855,9
15856,8
15857,8
15858,8
15859,9
15860,9
15861,6
15862,1
15863,9
15864,9
15865,3
15866,9
15867,6
15868,6
15869,4
15870,8
15871,1
15872,1
15873,4
15874,6
15875,1
15876,9
15877,8
15878,8
15879,9
15880,9
15881,2
15882,9
15883,8
15884,9
15885,8
15886,7
15887,1
15888,6
15889,6
15890,6
15891,6
15892,8
15893,9
15894,1
15895,9
15896,6
15897,0
15898,1
15899,9
15900,1
15901,6
15902,8
15903,0
15904,8
15905,6
15906,1
15907,9
15908,9
15909,9
15910,3
15911,0
15912,8
15913,8
15914,9
15915,9
15916,9
15917,7
15918,3
15919,7
15920,6
15921,6
15922,8
15923,0
15924,1
15925,9
15926,6
15927,5
15928,4
15929,9
15930,8
15931,1
15932,6
15933,6
15934,6
15935,1
15936,9
15937,8
15938,9
15939,0
15940,9
15941,0
15942,0
15943,0
15944,1
15945,6
15946,0
15947,1
15948,0
15949,9
15950,8
15951,1
15952,6
15953,3
15954,8
15955,5
15956,7
15957,0
15958,2
15959,9
15960,9
15961,6
15962,8
15963,1
15964,3
15965,6
15966,3
15967,8
15968,8
15969,8
15970,6
15971,9
15972,9
15973,8
15974,8
15975,8
15976,8
15977,6
15978,6
15979,6
15980,0
15981,4
15982,6
15983,8
15984,8
15985,1
15986,8
15987,9
15988,6
15989,2
15990,9
15991,8
15992,1
15993,1
15994,0
15995,9
15996,3
15997,6
15998,9
15999,6
16000,3
16001,9
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,8
16009,6
16010,6
16011,5
16012,9
16013,7
16014,8
16015,8
16016,6
16017,9
16018,9
16019,7
16020,6
16021,1
16022,9
16023,1
16024,3
16025,0
16026,9
16027,9
16028,6
16029,8
16030,9
16031,9
16032,9
16033,3
16034,3
16035,9
16036,6
16037,9
16038,2
16039,6
16040,3
16041,3
16042,8
16043,6
16044,1
16045,1
16046,9
16047,9
16048,8
16049,1
16050,6
16051,1
16052,0
16053,0
16054,8
16055,9
16056,1
16057,1
16058,0
16059,6
16060,9
16061,2
16062,2
16063,6
16064,7
16065,9
16066,6
16067,9
16068,9
16069,6
16070,8
16071,6
16072,3
16073,6
16074,6
16075,6
16076,9
16077,0
16078,8
16079,6
16080,9
16081,8
16082,9
16083,1
16084,1
16085,9
16086,8
16087,2
16088,9
16089,9
16090,9
16091,9
16092,9
16093,6
16094,6
16095,0
16096,9
16097,5
16098,6
16099,6
16100,1
16101,8
16102,0
16103,9
16104,8
16105,0
16106,0
16107,9
16108,6
16109,8
16110,6
16111,2
16112,0
16113,6
16114,7
16115,9
16116,6
16117,6
16118,9
16119,1
16120,9
16121,1
16122,1
16123,7
16124,1
16125,9
16126,8
16127,3
16128,8
16129,8
16130,8
16131,8
16132,6
16133,9
16134,4
16135,6
16136,6
16137,9
16138,1
16139,8
16140,9
16141,8
16142,4
16143,9
16144,8
16145,0
16146,8
16147,9
16148,5
16149,8
16150,2
16151,9
16152,9
16153,9
16154,6
16155,1
16156,9
16157,9
16158,8
16159,6
16160,1
16161,9
16162,8
16163,9
16164,8
16165,6
16166,9
16167,8
16168,1
16169,9
16170,8
16171,7
16172,6
16173,4
16174,8
16175,6
16176,6
16177,9
16178,6
16179,8
16180,1
16181,8
16182,2
16183,6
16184,8
16185,0
16186,8
16187,1
16188,6
16189,6
16190,9
16191,8
16192,9
16193,9
16194,8
16195,6
16196,6
16197,2
16198,9
16199,9
16200,9
16201,9
16202,8
16203,3
16204,8
16205,8
16206,1
16207,0
16208,3
16209,7
16210,6
16211,1
16212,1
16213,8
16214,8
16215,8
16216,9
16217,8
16218,9
16219,0
16220,6
16221,8
16222,1
16223,8
16224,1
16225,4
16226,9
16227,5
16228,0
16229,6
16230,3
16231,1
16232,8
16233,9
16234,8
16235,8
16236,9
16237,2
16238,8
16239,8
16240,5
16241,3
16242,7
16243,7
16244,8
16245,8
16246,8
16247,7
16248,0
16249,7
16250,9
16251,9
16252,1
16253,6
16254,8
16255,9
16256,1
16257,9
16258,9
16259,9
16260,8
16261,8
16262,9
16263,9
16264,9
16265,0
16266,9
16267,9
16268,1
16269,9
16270,6
16271,8
16272,7
16273,9
16274,8
16275,9
16276,9
16277,0
16278,9
16279,1
16280,0
16281,6
16282,9
16283,6
16284,1
16285,8
16286,8
16287,8
16288,9
16289,9
16290,0
16291,1
16292,6
16293,8
16294,6
16295,9
16296,9
16297,9
16298,8
16299,9
16300,9
16301,1
16302,0
16303,6
16304,9
16305,6
16306,9
16307,8
16308,1
16309,8
16310,1
16311,7
16312,8
16313,9
16314,6
16315,6
16316,6
16317,9
16318,1
16319,0
16320,3
16321,0
16322,9
16323,6
16324,6
16325,8
16326,9
16327,1
16328,9
16329,8
16330,6
16331,6
16332,0
16333,6
16334,3
16335,6
16336,6
16337,1
16338,6
16339,1
16340,8
16341,9
16342,0
16343,0
16344,6
16345,0
16346,8
16347,9
16348,9
16349,8
16350,8
16351,0
16352,9
16353,1
16354,1
16355,8
16356,8
16357,1
16358,6
16359,8
16360,0
16361,6
16362,8
16363,0
16364,0
16365,3
16366,8
16367,8
16368,1
16369,9
16370,1
16371,8
16372,0
16373,9
16374,3
16375,1
16376,9
16377,9
16378,8
16379,9
16380,8
16381,3
16382,8
16383,6
16384,6
16385,8
16386,8
16387,8
16388,8
16389,8
16390,0
16391,0
16392,8
16393,0
16394,9
16395,7
16396,7
16397,8
16398,3
16399,1
16400,8
16401,1
16402,9
16403,9
16404,2
16405,7
16406,6
16407,8
16408,8
16409,9
16410,6
16411,7
16412,9
16413,6
16414,8
16415,9
16416,8
16417,8
16418,9
16419,8
16420,9
16421,7
16422,6
16423,0
16424,9
16425,8
16426,3
16427,6
16428,2
16429,9
16430,8
16431,1
16432,9
16433,8
16434,0
16435,9
16436,9
16437,0
16438,9
16439,8
16440,1
16441,1
16442,1
16443,9
16444,8
16445,8
16446,6
16447,8
16448,9
16449,8
16450,9
16451,6
16452,5
16453,9
16454,9
16455,0
16456,0
16457,2
16458,8
16459,1
16460,0
16461,9
16462,8
16463,6
16464,0
16465,8
16466,0
16467,9
16468,3
16469,6
16470,9
16471,9
16472,0
16473,8
16474,9
16475,6
16476,9
16477,6
16478,6
16479,6
16480,0
16481,6
16482,0
16483,6
16484,3
16485,1
16486,8
16487,9
16488,8
16489,0
16490,3
16491,1
16492,1
16493,8
16494,3
16495,9
16496,9
16497,0
16498,8
16499,9
16500,0
16501,2
16502,9
16503,8
16504,8
16505,8
16506,8
16507,8
16508,1
16509,6
16510,2
16511,6
16512,0
16513,6
16514,9
16515,6
16516,6
16517,8
16518,3
16519,2
16520,8
16521,6
16522,9
16523,8
16524,2
16525,6
16526,6
16527,0
16528,1
16529,0
16530,4
16531,8
16532,1
16533,8
16534,1
16535,9
16536,4
16537,3
16538,8
16539,1
16540,1
16541,8
16542,9
16543,6
16544,1
16545,9
16546,0
16547,4
16548,8
16549,1
16550,8
16551,7
16552,9
16553,9
16554,0
16555,3
16556,0
16557,8
16558,9
16559,2
16560,2
16561,8
16562,6
16563,1
16564,9
16565,3
16566,1
16567,9
16568,8
16569,4
16570,0
16571,8
16572,6
16573,9
16574,9
16575,9
16576,5
16577,8
16578,9
16579,3
16580,6
16581,3
16582,3
16583,9
16584,9
16585,1
16586,9
16587,6
16588,6
16589,9
16590,8
16591,9
16592,0
16593,2
16594,1
16595,9
16596,8
16597,9
16598,8
16599,1
16600,8
16601,6
16602,9
16603,7
16604,6
16605,2
16606,6
16607,9
16608,8
16609,9
16610,9
16611,9
16612,1
16613,8
16614,6
16615,3
16616,9
16617,3
16618,8
16619,8
16620,9
16621,9
16622,6
16623,3
16624,9
16625,8
16626,6
16627,3
16628,6
16629,0
16630,9
16631,6
16632,9
16633,6
16634,8
16635,6
16636,8
16637,8
16638,6
16639,0
16640,8
16641,3
16642,3
16643,9
16644,8
16645,8
16646,0
16647,0
16648,4
16649,8
16650,1
16651,9
16652,1
16653,1
16654,1
16655,9
16656,8
16657,6
16658,4
16659,6
16660,3
16661,0
16662,9
16663,5
16664,1
16665,8
16666,6
16667,8
16668,0
16669,1
16670,8
16671,3
16672,9
16673,0
16674,0
16675,8
16676,9
16677,6
16678,8
16679,1
16680,8
16681,6
16682,9
16683,8
16684,6
16685,6
16686,8
16687,9
16688,9
16689,6
16690,0
16691,8
16692,1
16693,3
16694,8
16695,8
16696,7
16697,8
16698,1
16699,0
16700,0
16701,9
16702,8
16703,6
16704,8
16705,6
16706,8
16707,9
16708,7
16709,8
16710,8
16711,3
16712,8
16713,9
16714,8
16715,3
16716,9
16717,8
16718,8
16719,0
16720,9
16721,9
16722,6
16723,8
16724,6
16725,9
16726,0
16727,9
16728,3
16729,6
16730,9
16731,8
16732,0
16733,2
16734,9
16735,9
16736,8
16737,6
16738,2
16739,3
16740,8
16741,6
16742,9
16743,6
16744,1
16745,8
16746,1
16747,7
16748,4
16749,6
16750,6
16751,6
16752,6
16753,4
16754,9
16755,6
16756,9
16757,9
16758,9
16759,8
16760,3
16761,1
16762,9
16763,8
16764,0
16765,9
16766,2
16767,9
16768,9
16769,2
16770,9
16771,0
16772,6
16773,6
16774,2
16775,6
16776,7
16777,8
16778,1
16779,8
16780,8
16781,1
16782,5
16783,7
16784,1
16785,8
16786,9
16787,9
16788,9
16789,9
16790,8
16791,4
16792,8
16793,9
16794,1
16795,2
16796,6
16797,1
16798,9
16799,1
16800,2
16801,1
16802,1
16803,0
16804,3
16805,6
16806,0
16807,8
16808,6
16809,6
16810,3
16811,8
16812,6
16813,9
16814,9
16815,6
16816,9
16817,0
16818,1
16819,1
16820,1
16821,1
16822,8
16823,8
16824,6
16825,1
16826,2
16827,3
16828,1
16829,8
16830,6
16831,1
16832,9
16833,0
16834,8
16835,0
16836,8
16837,1
16838,9
16839,9
16840,8
16841,7
16842,0
16843,8
16844,7
16845,8
16846,1
16847,0
16848,9
16849,6
16850,2
16851,2
16852,9
16853,2
16854,9
16855,6
16856,9
16857,1
16858,9
16859,6
16860,8
16861,8
16862,9
16863,9
16864,8
16865,7
16866,1
16867,0
16868,6
16869,6
16870,0
16871,9
16872,6
16873,0
16874,0
16875,8
16876,0
16877,6
16878,6
16879,0
16880,3
16881,7
16882,0
16883,0
16884,9
16885,8
16886,9
16887,9
16888,0
16889,6
16890,8
16891,9
16892,1
16893,3
16894,3
16895,8
16896,0
16897,0
16898,6
16899,8
16900,8
16901,9
16902,0
16903,6
16904,8
16905,6
16906,6
16907,9
16908,1
16909,8
16910,9
16911,6
16912,8
16913,9
16914,0
16915,9
16916,3
16917,8
16918,0
16919,1
16920,9
16921,0
16922,6
16923,4
16924,9
16925,9
16926,9
16927,9
16928,3
16929,8
16930,8
16931,9
16932,6
16933,7
16934,0
16935,1
16936,1
16937,8
16938,8
16939,9
16940,7
16941,9
16942,6
16943,1
16944,8
16945,9
16946,1
16947,9
16948,3
16949,8
16950,8
16951,0
16952,8
16953,3
16954,1
16955,0
16956,1
16957,0
16958,6
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,9
16966,8
16967,9
16968,0
16969,6
16970,9
16971,1
16972,6
16973,8
16974,2
16975,3
16976,6
16977,1
16978,9
16979,8
16980,1
16981,9
16982,8
16983,1
16984,0
16985,4
16986,6
16987,3
16988,0
16989,2
16990,1
16991,3
16992,8
16993,8
16994,0
16995,7
16996,8
16997,8
16998,8
16999,9
17000,0
17001,8
17002,9
17003,8
17004,6
17005,9
17006,9
17007,8
17008,8
17009,0
17010,3
17011,3
17012,8
17013,1
17014,9
17015,9
17016,8
17017,8
17018,3
17019,9
17020,6
17021,1
17022,1
17023,6
17024,6
17025,9
17026,6
17027,8
17028,8
17029,1
17030,9
17031,2
17032,6
17033,9
17034,6
17035,8
17036,8
17037,8
17038,9
17039,0
17040,8
17041,0
17042,9
17043,6
17044,6
17045,8
17046,9
17047,8
17048,9
17049,6
17050,8
17051,9
17052,1
17053,1
17054,9
17055,2
17056,9
17057,9
17058,9
17059,9
17060,6
17061,9
17062,8
17063,6
17064,1
17065,8
17066,9
17067,9
17068,8
17069,8
17070,1
17071,2
17072,9
17073,8
17074,1
17075,1
17076,3
17077,1
17078,9
17079,1
17080,1
17081,8
17082,8
17083,8
17084,2
17085,8
17086,1
17087,2
17088,9
17089,8
17090,3
17091,6
17092,8
17093,8
17094,9
17095,6
17096,6
17097,1
17098,9
17099,9
17100,0
17101,0
17102,2
17103,8
17104,8
17105,9
17106,8
17107,8
17108,6
17109,9
17110,9
17111,6
17112,3
17113,9
17114,7
17115,3
17116,8
17117,6
17118,0
17119,0
17120,0
17121,9
17122,8
17123,6
17124,6
17125,6
17126,6
17127,6
17128,0
17129,7
17130,7
17131,1
17132,9
17133,1
17134,9
17135,6
17136,9
17137,9
17138,8
17139,9
17140,0
17141,1
17142,6
17143,8
17144,8
17145,0
17146,1
17147,8
17148,3
17149,8
17150,8
17151,1
17152,2
17153,8
17154,8
17155,6
17156,9
17157,9
17158,4
17159,2
17160,6
17161,8
17162,7
17163,8
17164,2
17165,0
17166,3
17167,9
17168,8
17169,2
17170,9
17171,9
17172,1
17173,6
17174,9
17175,8
17176,9
17177,1
17178,8
17179,6
17180,6
17181,9
17182,7
17183,9
17184,6
17185,8
17186,9
17187,6
17188,8
17189,0
17190,9
17191,0
17192,1
17193,8
17194,0
17195,6
17196,3
17197,6
17198,1
17199,9
17200,6
17201,1
17202,9
17203,9
17204,9
17205,1
17206,8
17207,8
17208,1
17209,6
17210,1
17211,9
17212,8
17213,9
17214,1
17215,9
17216,8
17217,6
17218,6
17219,0
17220,8
17221,6
17222,1
17223,9
17224,9
17225,6
17226,9
17227,6
17228,8
17229,8
17230,6
17231,1
17232,1
17233,3
17234,1
17235,0
17236,9
17237,8
17238,7
17239,9
17240,4
17241,9
17242,2
17243,1
17244,1
17245,1
17246,9
17247,8
17248,6
17249,8
17250,8
17251,5
17252,9
17253,6
17254,8
17255,0
17256,1
17257,8
17258,8
17259,9
17260,4
17261,8
17262,8
17263,6
17264,9
17265,9
17266,6
17267,6
17268,6
17269,0
17270,8
17271,9
17272,1
17273,1
17274,1
17275,9
17276,2
17277,3
17278,9
17279,8
17280,8
17281,7
17282,2
17283,9
17284,0
17285,8
17286,9
17287,6
17288,0
17289,1
17290,9
17291,4
17292,9
17293,9
17294,9
17295,0
17296,8
17297,8
17298,1
17299,9
17300,8
17301,6
17302,9
17303,6
17304,9
17305,1
17306,8
17307,6
17308,6
17309,1
17310,9
17311,6
17312,6
17313,2
17314,3
17315,3
17316,9
17317,6
17318,8
17319,8
17320,0
17321,1
17322,8
17323,0
17324,7
17325,1
17326,9
17327,8
17328,9
17329,1
17330,0
17331,6
17332,0
17333,6
17334,9
17335,5
17336,3
17337,6
17338,9
17339,8
17340,6
17341,8
17342,9
17343,7
17344,6
17345,9
17346,1
17347,6
17348,1
17349,1
17350,0
17351,4
17352,6
17353,1
17354,8
17355,1
17356,6
17357,1
17358,9
17359,6
17360,6
17361,9
17362,3
17363,8
17364,9
17365,2
17366,9
17367,9
17368,9
17369,6
17370,0
17371,8
17372,6
17373,8
17374,8
17375,9
17376,9
17377,9
17378,1
17379,9
17380,8
17381,8
17382,6
17383,9
17384,9
17385,7
17386,9
17387,8
17388,7
17389,9
17390,0
17391,9
17392,9
17393,6
17394,9
17395,9
17396,8
17397,6
17398,2
17399,8
17400,6
17401,0
17402,8
17403,2
17404,0
17405,8
17406,9
17407,9
17408,3
17409,3
17410,4
17411,1
17412,0
17413,1
17414,6
17415,1
17416,1
17417,8
17418,1
17419,3
17420,8
17421,9
17422,3
17423,6
17424,8
17425,4
17426,9
17427,9
17428,9
17429,1
17430,6
17431,1
17432,8
17433,2
17434,5
17435,1
17436,0
17437,6
17438,8
17439,0
17440,6
17441,6
17442,1
17443,8
17444,6
17445,3
17446,9
17447,1
17448,9
17449,8
17450,0
17451,6
17452,7
17453,5
17454,6
17455,0
17456,8
17457,9
17458,6
17459,1
17460,6
17461,6
17462,9
17463,6
17464,9
17465,6
17466,6
17467,9
17468,7
17469,4
17470,9
17471,6
17472,6
17473,9
17474,9
17475,7
17476,9
17477,8
17478,8
17479,6
17480,8
17481,9
17482,8
17483,9
17484,0
17485,0
17486,9
17487,9
17488,7
17489,8
17490,9
17491,9
17492,8
17493,6
17494,7
17495,9
17496,9
17497,1
17498,8
17499,9
17500,9
17501,8
17502,7
17503,1
17504,6
17505,0
17506,6
17507,9
17508,6
17509,8
17510,7
17511,0
17512,4
17513,8
17514,0
17515,8
17516,9
17517,9
17518,0
17519,8
17520,7
17521,0
17522,9
17523,2
17524,8
17525,9
17526,3
17527,8
17528,9
17529,0
17530,8
17531,9
17532,6
17533,1
17534,6
17535,0
17536,9
17537,9
17538,6
17539,8
17540,9
17541,8
17542,1
17543,0
17544,0
17545,9
17546,9
17547,9
17548,9
17549,9
17550,8
17551,1
17552,9
17553,8
17554,6
17555,9
17556,8
17557,6
17558,6
17559,2
17560,1
17561,1
17562,9
17563,6
17564,1
17565,9
17566,9
17567,1
17568,9
17569,8
17570,1
17571,8
17572,1
17573,0
17574,0
17575,8
17576,1
17577,2
17578,9
17579,6
17580,0
17581,0
17582,1
17583,9
17584,6
17585,6
17586,1
17587,9
17588,9
17589,0
17590,0
17591,9
17592,8
17593,1
17594,9
17595,1
17596,8
17597,0
17598,8
17599,9
17600,9
17601,9
17602,7
17603,8
17604,9
17605,6
17606,8
17607,6
17608,8
17609,3
17610,6
17611,8
17612,1
17613,8
17614,9
17615,6
17616,7
17617,9
17618,9
17619,9
17620,1
17621,1
17622,1
17623,8
17624,6
17625,8
17626,6
17627,6
17628,1
17629,9
17630,8
17631,6
17632,8
17633,6
17634,6
17635,9
17636,8
17637,0
17638,0
17639,6
17640,1
17641,0
17642,7
17643,9
17644,3
17645,8
17646,7
17647,9
17648,9
17649,9
17650,0
17651,0
17652,8
17653,1
17654,3
17655,9
17656,6
17657,1
17658,9
17659,9
17660,9
17661,1
17662,1
17663,9
17664,3
17665,9
17666,0
17667,0
17668,3
17669,1
17670,9
17671,6
17672,6
17673,3
17674,6
17675,1
17676,8
17677,8
17678,9
17679,4
17680,9
17681,3
17682,6
17683,6
17684,9
17685,9
17686,1
17687,8
17688,1
17689,9
17690,3
17691,8
17692,8
17693,9
17694,0
17695,0
17696,8
17697,0
17698,7
17699,9
17700,3
17701,9
17702,9
17703,3
17704,1
17705,8
17706,8
17707,1
17708,8
17709,9
17710,1
17711,1
17712,6
17713,1
17714,9
17715,1
17716,3
17717,1
17718,9
17719,9
17720,1
17721,4
17722,7
17723,3
17724,8
17725,1
17726,6
17727,9
17728,8
17729,0
17730,8
17731,8
17732,8
17733,9
17734,0
17735,6
17736,6
17737,0
17738,6
17739,0
17740,0
17741,3
17742,6
17743,6
17744,2
17745,6
17746,8
17747,1
17748,9
17749,1
17750,8
17751,8
17752,9
17753,6
17754,8
